index_code,date,open,close,low,high,volume,money,change
sz399005,2014-11-25,5483.49,5574.1,5481.13,5574.1,1874346474.0,30294812640.0,0.0179701258232
sz399005,2014-11-24,5470.22,5475.7,5445.44,5494.43,1933617957.0,29275201678.0,0.00928013689805
sz399005,2014-11-21,5387.23,5425.35,5383.9,5427.77,1216915150.0,18171324815.0,0.00806886011975
sz399005,2014-11-20,5401.16,5381.93,5375.57,5403.64,1049188810.0,15757817080.0,-0.00669081131901
sz399005,2014-11-19,5389.71,5418.18,5385.23,5447.21,1340613187.0,20623212748.0,0.00538899099763
sz399005,2014-11-18,5387.79,5389.14,5371.92,5409.07,1039654841.0,16171924761.0,0.0011465804242
sz399005,2014-11-17,5333.67,5382.96,5307.72,5406.65,1220301134.0,18786357930.0,0.0110318361708
sz399005,2014-11-14,5293.67,5324.23,5272.45,5327.14,1217997389.0,17625003871.0,0.00179615672135
sz399005,2014-11-13,5421.14,5314.68,5286.94,5421.14,1452038179.0,22874018375.0,-0.0197173148787
sz399005,2014-11-12,5355.18,5421.58,5349.77,5421.58,1159317582.0,18288469059.0,0.00959919791912
sz399005,2014-11-11,5544.21,5370.03,5338.67,5550.01,1945978139.0,30774974117.0,-0.0295985145898
sz399005,2014-11-10,5502.54,5533.83,5475.0,5533.86,1409767019.0,22725617938.0,0.00690682778656
sz399005,2014-11-07,5556.46,5495.87,5471.13,5577.23,1700020226.0,26865491545.0,-0.009606831717
sz399005,2014-11-06,5515.46,5549.18,5490.19,5550.33,1279283138.0,20423888212.0,0.00626588730832
sz399005,2014-11-05,5522.36,5514.62,5489.76,5531.91,1361500577.0,21689422720.0,-0.00163984879645
sz399005,2014-11-04,5575.68,5523.68,5503.2,5575.68,1483943198.0,24059210072.0,-0.00928819223362
sz399005,2014-11-03,5556.67,5575.47,5542.36,5578.64,1350282352.0,22036941168.0,0.00321884878968
sz399005,2014-10-31,5574.88,5557.58,5509.73,5584.02,1641358812.0,26213756610.0,-0.0019678425295
sz399005,2014-10-30,5574.97,5568.54,5550.06,5606.43,1543493916.0,26025021627.0,-0.00128593603858
sz399005,2014-10-29,5552.5,5575.71,5529.22,5582.07,1628456615.0,26958267969.0,0.00654705405133
sz399005,2014-10-28,5451.41,5539.44,5451.41,5539.44,1178858885.0,20314062112.0,0.018109483972
sz399005,2014-10-27,5396.22,5440.91,5369.27,5440.91,858185459.0,14412321925.0,0.00555364992156
sz399005,2014-10-24,5405.5,5410.86,5394.55,5442.32,878632587.0,14786136364.0,0.00149015187481
sz399005,2014-10-23,5457.39,5402.81,5379.06,5476.02,1093562100.0,17520829201.0,-0.0121168614864
sz399005,2014-10-22,5520.43,5469.07,5466.92,5547.16,1086326151.0,18376507093.0,-0.00878830019702
sz399005,2014-10-21,5560.53,5517.56,5510.24,5577.72,1126098260.0,19114525599.0,-0.00682264998112
sz399005,2014-10-20,5492.13,5555.47,5492.13,5557.13,1125089943.0,19293013183.0,0.0138919838441
sz399005,2014-10-17,5518.81,5479.35,5393.36,5544.81,1495269824.0,25014835771.0,-0.00833926802011
sz399005,2014-10-16,5587.71,5525.43,5525.43,5636.87,1690330355.0,29663146945.0,-0.015346405676
sz399005,2014-10-15,5577.84,5611.54,5536.72,5611.54,1445745516.0,25356489796.0,0.00615522484079
sz399005,2014-10-14,5593.92,5577.21,5547.7,5632.75,1438006708.0,25599117584.0,-0.00408191180399
sz399005,2014-10-13,5611.12,5600.07,5538.39,5611.12,1450420593.0,25222104128.0,-0.00724383586122
sz399005,2014-10-10,5655.81,5640.93,5609.83,5674.47,1649104773.0,28314789245.0,-0.00623361834203
sz399005,2014-10-09,5678.98,5676.32,5608.06,5696.19,1870139995.0,32680296968.0,0.00167571877147
sz399005,2014-10-08,5625.93,5666.82,5586.06,5666.82,1774076821.0,30683919551.0,0.0110658721096
sz399005,2014-09-30,5576.23,5604.8,5569.85,5621.01,1480502166.0,24675199679.0,0.0072050527018
sz399005,2014-09-29,5532.17,5564.71,5531.77,5570.12,1613772721.0,26633327544.0,0.00996038713382
sz399005,2014-09-26,5484.73,5509.83,5472.07,5515.87,1450167952.0,24223551653.0,0.00366339600508
sz399005,2014-09-25,5508.53,5489.72,5473.69,5552.48,1889357127.0,30233121804.0,0.00167008419939
sz399005,2014-09-24,5409.73,5480.56,5396.48,5486.98,1504098891.0,24396522844.0,0.0110870561843
sz399005,2014-09-23,5352.31,5420.47,5352.31,5422.07,1323933808.0,21172460528.0,0.0115717992004
sz399005,2014-09-22,5434.9,5358.46,5343.61,5434.9,1348761941.0,21617849597.0,-0.015035870548
sz399005,2014-09-19,5403.5,5440.26,5381.98,5447.92,1282115235.0,20159972733.0,0.00776796794116
sz399005,2014-09-18,5368.63,5398.32,5348.06,5401.65,1419207350.0,20783811715.0,0.0038186711374
sz399005,2014-09-17,5347.5,5377.79,5292.9,5377.79,1751535089.0,26955036595.0,0.00717240785169
sz399005,2014-09-16,5553.33,5339.49,5339.18,5555.55,2216865578.0,36344975632.0,-0.0383978826885
sz399005,2014-09-15,5507.05,5552.7,5485.9,5563.0,1945999126.0,31939079945.0,0.00768516868426
sz399005,2014-09-12,5455.01,5510.35,5439.84,5511.14,1708827826.0,27107415725.0,0.00950985124884
sz399005,2014-09-11,5484.46,5458.45,5434.21,5541.32,2123391310.0,35186582454.0,-0.00371432039344
sz399005,2014-09-10,5465.51,5478.8,5434.18,5486.61,1662242236.0,27370353518.0,0.000674507981769
sz399005,2014-09-09,5463.54,5475.1,5427.11,5484.9,1610679142.0,27587732800.0,0.00478599558123
sz399005,2014-09-05,5440.69,5449.02,5406.84,5456.51,1818281410.0,30211639554.0,0.00389156027193
sz399005,2014-09-04,5392.64,5427.9,5367.42,5430.4,1640884488.0,30276823132.0,0.00679020910016
sz399005,2014-09-03,5370.61,5391.29,5356.29,5404.45,1707194781.0,31004891698.0,0.00778914701092
sz399005,2014-09-02,5303.07,5349.62,5293.08,5351.26,1644777945.0,28551268639.0,0.0112009263631
sz399005,2014-09-01,5213.77,5290.37,5213.77,5290.37,1302565649.0,22037132650.0,0.0167863854611
sz399005,2014-08-29,5141.16,5203.03,5136.56,5203.03,959157358.0,16015225924.0,0.0131800374736
sz399005,2014-08-28,5189.29,5135.34,5120.64,5202.41,1145162149.0,18093468278.0,-0.0112741891977
sz399005,2014-08-27,5155.33,5193.9,5155.33,5209.18,1122277274.0,19347667553.0,0.00841148803774
sz399005,2014-08-26,5218.4,5150.58,5130.98,5243.45,1466066168.0,23368257527.0,-0.0140913684052
sz399005,2014-08-25,5270.85,5224.19,5208.08,5272.94,1397084316.0,22844406814.0,-0.00640752424789
sz399005,2014-08-22,5219.9,5257.88,5208.52,5265.9,1348002217.0,23094407517.0,0.00637352423601
sz399005,2014-08-21,5217.82,5224.58,5155.98,5229.55,1439866589.0,23544883807.0,0.00235673401636
sz399005,2014-08-20,5203.3,5212.3,5191.03,5250.26,1564280785.0,24876894348.0,0.00112206844733
sz399005,2014-08-19,5194.22,5206.46,5177.29,5225.04,1584158856.0,26144916116.0,0.00357871890113
sz399005,2014-08-18,5123.28,5187.89,5123.28,5187.89,1574111522.0,23949867188.0,0.0159434835185
sz399005,2014-08-15,5043.37,5106.48,5035.82,5120.44,1360714368.0,20553113263.0,0.0135862709747
sz399005,2014-08-14,5074.23,5038.03,5034.32,5094.71,1321399434.0,19686128522.0,-0.00790677130523
sz399005,2014-08-13,5086.98,5078.18,5023.33,5100.19,1300527498.0,20564376040.0,-0.000830119955187
sz399005,2014-08-12,5063.28,5082.4,5048.39,5082.4,1259202392.0,19787144700.0,0.00325806328716
sz399005,2014-08-11,5010.16,5065.89,5010.16,5067.28,1218817061.0,18324317771.0,0.0143611422196
sz399005,2014-08-08,4972.42,4994.17,4972.42,5013.23,1051480066.0,15847220790.0,0.00504881886658
sz399005,2014-08-07,5025.07,4969.08,4968.03,5047.29,1285875152.0,19375169114.0,-0.0102378616236
sz399005,2014-08-06,4973.8,5020.48,4954.7,5032.23,1378527505.0,21187736046.0,0.00623041346087
sz399005,2014-08-05,4951.25,4989.4,4920.86,4989.4,1369657584.0,19771428096.0,0.00806020484485
sz399005,2014-08-04,4901.1,4949.5,4891.86,4949.5,1079814056.0,16451131828.0,0.0121985262134
sz399005,2014-08-01,4930.26,4889.85,4886.17,4967.84,1323497210.0,20652198195.0,-0.012294375827
sz399005,2014-07-31,4908.75,4950.72,4896.17,4950.72,1276814650.0,19907634245.0,0.00719172863726
sz399005,2014-07-30,4890.52,4915.37,4882.12,4922.9,1350729634.0,21114190057.0,0.00474145129373
sz399005,2014-07-29,4820.38,4892.17,4812.51,4910.28,1734072652.0,25207681536.0,0.0157392491062
sz399005,2014-07-28,4732.57,4816.37,4732.57,4824.64,1752494295.0,22698605680.0,0.0217267988531
sz399005,2014-07-25,4669.83,4713.95,4669.83,4714.59,1043141414.0,14124142842.0,0.0101829449922
sz399005,2014-07-24,4694.37,4666.43,4621.12,4714.94,1252182129.0,17927456843.0,-0.00575187506951
sz399005,2014-07-23,4730.14,4693.43,4676.27,4748.61,968624542.0,14805551598.0,-0.00795131053527
sz399005,2014-07-22,4676.52,4731.04,4671.32,4733.1,902318548.0,14407075472.0,0.01010091521
sz399005,2014-07-21,4680.8,4683.73,4646.46,4689.53,809073034.0,13558754118.0,0.00297719553448
sz399005,2014-07-18,4654.9,4669.83,4651.09,4698.71,765256685.0,12523940392.0,0.000417962758254
sz399005,2014-07-17,4703.61,4667.88,4647.46,4704.56,722430538.0,11442557855.0,-0.00815109128495
sz399005,2014-07-16,4741.6,4706.24,4687.9,4758.17,929253200.0,14081627929.0,-0.00888900588613
sz399005,2014-07-15,4751.79,4748.45,4719.86,4764.45,1123901898.0,17230991578.0,-0.000874677834713
sz399005,2014-07-14,4716.2,4752.61,4685.41,4752.61,1071891859.0,17512686946.0,0.00850135298472
sz399005,2014-07-11,4687.71,4712.54,4681.94,4729.55,943399716.0,15804758152.0,0.00318781906131
sz399005,2014-07-10,4743.22,4697.57,4688.38,4763.97,1001115633.0,17613837581.0,-0.0109837614235
sz399005,2014-07-09,4833.17,4749.74,4749.74,4844.23,1114892480.0,19543247627.0,-0.020060969999
sz399005,2014-07-08,4817.76,4846.97,4777.39,4847.29,985916511.0,16543727554.0,0.00504828487704
sz399005,2014-07-07,4847.68,4822.63,4806.75,4866.51,912016367.0,15512274779.0,-0.00475127077868
sz399005,2014-07-04,4869.58,4845.65,4838.46,4873.71,930273519.0,15869413256.0,-0.0031378936922
sz399005,2014-07-03,4839.57,4860.9,4827.51,4878.66,1076487822.0,17402483338.0,0.00340619886496
sz399005,2014-07-02,4833.31,4844.4,4797.62,4852.68,1112138452.0,17705259938.0,0.00282855273282
sz399005,2014-07-01,4797.6,4830.74,4784.65,4834.85,1087293452.0,17109985091.0,0.00751327242599
sz399005,2014-06-30,4745.51,4794.72,4733.04,4794.72,1038757309.0,15174733448.0,0.0114706961948
sz399005,2014-06-27,4736.62,4740.34,4722.82,4770.47,961469439.0,14090590398.0,0.00180078739276
sz399005,2014-06-26,4666.61,4731.82,4666.61,4733.59,841098920.0,12851118651.0,0.0147885568992
sz399005,2014-06-25,4697.45,4662.86,4651.0,4697.45,655989621.0,10439564338.0,-0.00716002954548
sz399005,2014-06-24,4672.05,4696.49,4663.73,4697.49,711884098.0,11130367177.0,0.00543038579802
sz399005,2014-06-23,4637.84,4671.12,4637.84,4686.42,758756642.0,10836936939.0,0.0085394332637
sz399005,2014-06-20,4582.82,4631.57,4577.18,4632.56,742668207.0,9890711527.0,0.0105175977655
sz399005,2014-06-19,4705.54,4583.37,4560.24,4715.32,873650765.0,12463523339.0,-0.0261563337278
sz399005,2014-06-18,4728.42,4706.47,4703.79,4736.04,897248935.0,13205439692.0,-0.00469329279756
sz399005,2014-06-17,4774.53,4728.66,4727.11,4774.53,875361000.0,13237550047.0,-0.0111311612916
sz399005,2014-06-16,4747.15,4781.89,4743.23,4787.49,928292476.0,14579873383.0,0.00762308895985
sz399005,2014-06-13,4690.01,4745.71,4685.35,4757.88,991575618.0,14627620478.0,0.0110773544225
sz399005,2014-06-12,4698.2,4693.72,4680.58,4715.95,833873169.0,12191725230.0,-0.00273022604572
sz399005,2014-06-11,4679.51,4706.57,4673.03,4712.86,806834279.0,11736931613.0,0.00327869970705
sz399005,2014-06-10,4622.62,4691.19,4599.52,4691.44,888142417.0,12855812500.0,0.0149512676427
sz399005,2014-06-09,4639.0,4622.08,4619.36,4658.97,865040992.0,11827473838.0,-0.00644381198867
sz399005,2014-06-06,4646.08,4652.06,4628.97,4680.25,807723340.0,11237946466.0,0.00145825251664
sz399005,2014-06-05,4591.33,4645.29,4578.53,4646.37,617981796.0,9072845481.0,0.0107922905123
sz399005,2014-06-04,4649.36,4595.69,4556.45,4649.36,690479349.0,9582288855.0,-0.0128115514904
sz399005,2014-06-03,4654.15,4655.33,4652.5,4682.43,671802938.0,10164157810.0,0.000758200637473
sz399005,2014-05-30,4630.17,4651.8,4601.56,4673.6,807160670.0,11533418165.0,0.00353885393684
sz399005,2014-05-29,4696.55,4635.4,4632.59,4704.88,837524170.0,12928518219.0,-0.0113422449195
sz399005,2014-05-28,4614.6,4688.58,4603.66,4691.67,964300816.0,13717336172.0,0.0168587319678
sz399005,2014-05-27,4617.96,4610.85,4600.65,4639.0,709383901.0,11027346761.0,-0.00332043147236
sz399005,2014-05-26,4615.67,4626.21,4598.93,4630.53,883926024.0,13920405895.0,0.00902454398527
sz399005,2014-05-23,4543.83,4584.83,4526.99,4585.25,716583283.0,10115909643.0,0.0104983318996
sz399005,2014-05-22,4546.52,4537.2,4534.3,4602.01,739048416.0,9893005268.0,-5.6860068034e-05
sz399005,2014-05-21,4465.88,4537.46,4435.58,4537.5,591072378.0,7522924408.0,0.0128699941962
sz399005,2014-05-20,4491.98,4479.8,4467.76,4528.8,542749396.0,7458715624.0,0.00321378656435
sz399005,2014-05-19,4492.23,4465.45,4432.71,4492.23,461220080.0,6171167312.0,-0.00762838141907
sz399005,2014-05-16,4496.47,4499.78,4456.49,4514.27,606444662.0,7533508852.0,-0.000850873533148
sz399005,2014-05-15,4597.47,4503.61,4499.25,4598.51,613617518.0,8259771602.0,-0.0216264620129
sz399005,2014-05-14,4597.37,4603.16,4582.97,4616.27,562244120.0,7310202150.0,0.000653891863068
sz399005,2014-05-13,4612.62,4600.15,4588.1,4632.46,773363301.0,10108722856.0,-0.00231520439731
sz399005,2014-05-12,4524.22,4610.82,4511.04,4612.85,906433404.0,11863149474.0,0.0254346865911
sz399005,2014-05-09,4542.36,4496.46,4455.83,4545.3,641233552.0,9144218362.0,-0.00986358164303
sz399005,2014-05-08,4546.13,4541.25,4539.4,4619.15,624441536.0,8392066380.0,-0.00370086790168
sz399005,2014-05-07,4633.04,4558.12,4557.17,4633.04,612352567.0,8590981927.0,-0.0187060953582
sz399005,2014-05-06,4596.66,4645.01,4591.91,4679.4,683933528.0,10792815838.0,0.0101871006018
sz399005,2014-05-05,4545.27,4598.17,4515.17,4604.0,540722226.0,7828947606.0,0.0100833299284
sz399005,2014-04-30,4512.77,4552.27,4507.34,4558.69,487279421.0,7046344920.0,0.00522611960123
sz399005,2014-04-29,4459.28,4528.6,4459.28,4529.47,568157645.0,7635343322.0,0.0112615248021
sz399005,2014-04-28,4569.99,4478.17,4474.16,4575.08,765057875.0,10298454656.0,-0.0231245534911
sz399005,2014-04-25,4666.46,4584.18,4584.18,4675.74,685213399.0,9522446905.0,-0.0182227940947
sz399005,2014-04-24,4720.29,4669.26,4662.49,4723.72,594815497.0,8743699471.0,-0.0124564365235
sz399005,2014-04-23,4726.56,4728.16,4705.63,4759.7,568487869.0,8765919532.0,0.000362640496745
sz399005,2014-04-22,4751.62,4726.44,4654.29,4777.95,804063954.0,11285766142.0,-0.0055646120299
sz399005,2014-04-21,4791.49,4752.89,4747.73,4851.39,835170501.0,11886835423.0,-0.0147467957814
sz399005,2014-04-18,4803.71,4824.03,4783.14,4832.94,672500487.0,9611540033.0,0.0013941376057
sz399005,2014-04-17,4811.96,4817.32,4810.53,4837.35,696866574.0,10413437559.0,0.00362673693469
sz399005,2014-04-16,4791.49,4799.91,4781.39,4821.2,613761579.0,8646098805.0,-0.00100130746487
sz399005,2014-04-15,4847.22,4804.72,4797.37,4854.1,780952418.0,10919278107.0,-0.0102839693877
sz399005,2014-04-14,4825.02,4854.64,4822.39,4855.06,788255222.0,11460464427.0,0.00499574475661
sz399005,2014-04-11,4845.75,4830.51,4800.22,4845.75,871268406.0,12459070161.0,-0.00643363863927
sz399005,2014-04-10,4849.33,4861.79,4840.28,4880.41,937911805.0,13796902564.0,0.00359344081454
sz399005,2014-04-09,4814.37,4844.38,4814.37,4860.32,787650977.0,11890033580.0,0.00725649872481
sz399005,2014-04-08,4741.48,4809.48,4731.21,4812.48,865674064.0,12010215122.0,0.0101742433694
sz399005,2014-04-04,4693.56,4761.04,4680.33,4761.42,668075564.0,9787958845.0,0.012623761376
sz399005,2014-04-03,4691.03,4701.69,4679.0,4738.35,702926574.0,10003776306.0,0.00373211516912
sz399005,2014-04-02,4679.75,4684.21,4670.14,4701.56,727485774.0,10906982655.0,0.00128618119401
sz399005,2014-04-01,4590.68,4678.19,4588.95,4678.69,630759159.0,9099320485.0,0.0181009162971
sz399005,2014-03-31,4606.52,4595.02,4572.17,4638.73,644303138.0,8907653377.0,-0.00332015782842
sz399005,2014-03-28,4702.48,4610.32,4598.33,4719.15,818310684.0,11850883732.0,-0.0218780577429
sz399005,2014-03-27,4806.07,4713.44,4713.44,4806.07,870260490.0,12692125366.0,-0.0202021398865
sz399005,2014-03-26,4789.16,4810.63,4781.54,4820.68,765148813.0,10996676173.0,0.00649049179148
sz399005,2014-03-25,4769.1,4779.61,4751.91,4809.72,951223781.0,12805487262.0,-0.00140942383481
sz399005,2014-03-24,4798.93,4786.35,4759.37,4806.13,953216109.0,13051765178.0,-0.00310501761933
sz399005,2014-03-21,4680.57,4801.26,4630.07,4809.45,1064496088.0,14399072863.0,0.0196524620369
sz399005,2014-03-20,4841.22,4708.72,4708.72,4876.11,1015179727.0,14540652433.0,-0.0310470061419
sz399005,2014-03-19,4922.31,4859.6,4827.39,4922.31,1014919375.0,15097199234.0,-0.0147485657935
sz399005,2014-03-18,4923.31,4932.34,4920.76,4969.4,908835015.0,13868106659.0,0.0025405271914
sz399005,2014-03-17,4857.46,4919.85,4840.14,4920.29,809510772.0,12319889192.0,0.0176000718134
sz399005,2014-03-14,4841.31,4834.75,4808.11,4871.6,736637553.0,11093742466.0,-0.0059898595506
sz399005,2014-03-13,4794.02,4863.89,4794.02,4865.94,869042951.0,12224650999.0,0.0148906953603
sz399005,2014-03-12,4802.25,4792.52,4729.73,4849.6,1175286225.0,15191382108.0,-0.00442144855413
sz399005,2014-03-11,4798.11,4813.81,4775.58,4865.52,972156360.0,13864520640.0,-0.000924192550838
sz399005,2014-03-10,4956.21,4818.26,4818.26,4956.21,1124455626.0,16192639205.0,-0.0354036601833
sz399005,2014-03-07,5016.9,4995.11,4972.64,5047.01,1017816676.0,15101624468.0,-0.00521994632483
sz399005,2014-03-06,5032.45,5021.32,4953.41,5041.48,1063825014.0,15411370910.0,-0.00457912364467
sz399005,2014-03-05,5053.79,5044.42,5039.38,5088.28,1044366771.0,15225433134.0,-0.00110336917699
sz399005,2014-03-04,5074.42,5049.99,5000.47,5074.48,1054826268.0,16055222709.0,-0.00945725571486
sz399005,2014-03-03,5041.11,5098.2,5033.08,5098.2,1141601162.0,17710936022.0,0.0137210798704
sz399005,2014-02-28,4937.48,5029.2,4902.59,5029.2,1155229858.0,17516139970.0,0.0177534287382
sz399005,2014-02-27,5081.57,4941.47,4936.93,5132.06,1242160701.0,20900644715.0,-0.0232689422615
sz399005,2014-02-26,5013.86,5059.19,4948.75,5059.19,1141051490.0,18270730533.0,0.00244191147536
sz399005,2014-02-25,5279.41,5046.87,5012.19,5302.27,1590260542.0,26163423849.0,-0.0415784086399
sz399005,2014-02-24,5254.08,5265.81,5167.81,5265.81,1149780192.0,18395934041.0,-0.00270789915661
sz399005,2014-02-21,5289.2,5280.11,5241.49,5332.08,1045328059.0,16668581684.0,-0.00377407190151
sz399005,2014-02-20,5408.57,5300.11,5287.77,5425.52,1437213071.0,22055746402.0,-0.0209638649025
sz399005,2014-02-19,5388.36,5413.6,5351.05,5424.41,1648333231.0,25013003040.0,0.00500646693398
sz399005,2014-02-18,5426.04,5386.63,5361.85,5426.09,1660012557.0,26457458058.0,-0.00479953205579
sz399005,2014-02-17,5359.67,5412.61,5332.77,5412.61,1519039743.0,25045874792.0,0.0154337130962
sz399005,2014-02-14,5251.52,5330.34,5231.41,5330.34,1171697829.0,19595215728.0,0.014471172988
sz399005,2014-02-13,5324.39,5254.31,5248.86,5351.82,1381978616.0,22729313288.0,-0.013786842165
sz399005,2014-02-12,5266.92,5327.76,5238.07,5327.76,1389378348.0,22021655587.0,0.0112869469419
sz399005,2014-02-11,5308.85,5268.3,5215.93,5323.34,1572674420.0,25858775334.0,-0.00449275652608
sz399005,2014-02-10,5149.03,5292.07,5149.03,5300.39,1529536669.0,24861917010.0,0.0353029050092
sz399005,2014-02-07,4995.43,5111.62,4980.0,5111.62,986096787.0,15506850552.0,0.0161858343235
sz399005,2014-01-30,5082.76,5030.2,5017.61,5091.98,875256683.0,13893893564.0,-0.0110270987408
sz399005,2014-01-29,5050.27,5086.29,5034.86,5091.13,997492102.0,15940592674.0,0.0079364057073
sz399005,2014-01-28,5092.22,5046.24,5003.15,5116.26,1034122093.0,17143771716.0,-0.00722218538884
sz399005,2014-01-27,5089.51,5082.95,5051.81,5133.83,1275601187.0,19890032589.0,-0.00401142684486
sz399005,2014-01-24,5022.14,5103.42,5019.18,5121.49,1320984300.0,20594857358.0,0.016525391319
sz399005,2014-01-23,4990.69,5020.46,4987.21,5042.04,1193667017.0,18251685239.0,0.00705859886742
sz399005,2014-01-22,4877.96,4985.27,4871.08,4985.27,1210411550.0,17194814047.0,0.0228513475473
sz399005,2014-01-21,4816.67,4873.89,4816.52,4880.79,858931734.0,12622829000.0,0.0118205429864
sz399005,2014-01-20,4856.85,4816.95,4781.96,4884.43,801809409.0,12355292190.0,-0.0101049603124
sz399005,2014-01-17,4917.78,4866.13,4865.99,4934.27,791326758.0,12366698895.0,-0.013319839994
sz399005,2014-01-16,4962.6,4931.82,4930.48,4995.39,916452708.0,13557201253.0,-0.00618457565904
sz399005,2014-01-15,4903.62,4962.51,4903.08,4963.24,913583347.0,13844423639.0,0.0123453944214
sz399005,2014-01-14,4825.34,4901.99,4792.41,4902.68,838600910.0,13195515625.0,0.0151180838209
sz399005,2014-01-13,4862.4,4828.99,4796.68,4888.13,791543402.0,12798443700.0,-0.00644506214624
sz399005,2014-01-10,4930.51,4860.31,4847.76,4947.95,836504821.0,13078292539.0,-0.0170494637295
sz399005,2014-01-09,5005.56,4944.61,4944.18,5063.34,1046722933.0,15980483754.0,-0.0149935884909
sz399005,2014-01-08,4992.56,5019.88,4969.12,5039.1,1052608711.0,15566354672.0,0.00629026761552
sz399005,2014-01-07,4928.31,4988.5,4920.14,4994.97,875411156.0,13010197196.0,0.00762571789671
sz399005,2014-01-06,5057.95,4950.75,4944.39,5057.95,979491318.0,14126382176.0,-0.0232577547551
